"Freq [GHz]","mag(S(Rx_p1,Tx_p1)) []","ang_rad(S(Rx_p1,Tx_p1)) [rad]"
1,0.00173127177408687,-0.582993562554959
1.01,0.00172989003091785,-0.870125407912824
1.02,0.00172849223185245,-1.15726948049383
1.03,0.00172707850473625,-1.44442535789655
1.04,0.00172564896986501,-1.73159263356762
1.05,0.00172420374491214,-2.0187709161881
1.06,0.00172274294358468,-2.30595982888769
1.07,0.00172126667636715,-2.59315900792395
1.08,0.00171977505032889,-2.88036810266863
1.09,0.00171826816835273,3.11559853229982
1.1,0.00171674613139798,2.82837060889858
1.11,0.00171520903826128,2.54113374963152
1.12,0.00171365698410742,2.25388825919891
1.13,0.00171209006126216,1.96663443163354
1.14,0.00171050836051554,1.67937255171843
1.15,0.0017089119701022,1.39210289454282
1.16,0.00170730097606997,1.10482572621844
1.17,0.00170567546350605,0.817541305022295
1.18,0.00170403551430069,0.530249879918356
1.19,0.00170238121018459,0.242951692786016
1.2,0.00170071262868498,-0.0443530217456215
1.21,0.00169902984889687,-0.331664036682962
1.22,0.00169733294547961,-0.618981131844341
1.23,0.0016956219937569,-0.906304093594778
1.24,0.00169389706728212,-1.19363271435528
1.25,0.00169215823867971,-1.48096679297737
1.26,0.00169040557869502,-1.7683061337782
1.27,0.00168863915712336,-2.05565054672195
1.28,0.00168685904338538,-2.34299984722725
1.29,0.00168506530432043,-2.63035385570237
1.3,0.00168325800794756,-2.91771239765011
1.31,0.0016814372206292,3.07811000405582
1.32,0.00167960300661407,2.7907429003397
1.33,0.00167775543161441,2.50337175930119
1.34,0.00167589455967952,2.215996737823
1.35,0.00167402045228818,1.92861798865378
1.36,0.00167213317441577,1.64123566043791
1.37,0.00167023278691658,1.35384989844886
1.38,0.00166831935112742,1.06646084420334
1.39,0.00166639292776873,0.779068635672993
1.4,0.00166445357752317,0.49167340732855
1.41,0.00166250136044648,0.204275291083523
1.42,0.00166053633642208,-0.0831255848320358
1.43,0.0016585585640542,-0.370529094863974
1.44,0.00165656810118976,-0.657935116814609
1.45,0.00165456500811326,-0.945343530330686
1.46,0.00165254934167803,-1.23275421881796
1.47,0.00165052115968482,-1.52016706745064
1.48,0.0016484805203061,-1.80758196416008
1.49,0.00164642747923059,-2.09499879944476
1.5,0.00164436209528603,-2.38241746576041
1.51,0.00164228442298337,-2.66983785792276
1.52,0.00164019452057331,-2.95725987307553
1.53,0.00163809244348655,3.03850189691493
1.54,0.00163597824851856,2.75107693670015
1.55,0.00163385199158206,2.46365065037131
1.56,0.00163171372735879,2.17622313280853
1.57,0.00162956351236443,1.88879447789846
1.58,0.00162740140225493,1.60136477688147
1.59,0.00162522745228251,1.31393411965975
1.6,0.00162304171738111,1.02650259441407
1.61,0.00162084425351613,0.739070288187381
1.62,0.00161863511578029,0.451637285605866
1.63,0.0016164143587908,0.164203670961781
1.64,0.00161418203894845,-0.123230473718872
1.65,0.00161193820953893,-0.410665067387792
1.66,0.00160968292645184,-0.698100030627079
1.67,0.00160741624440056,-0.985535285076835
1.68,0.00160513821840562,-1.27297075317916
1.69,0.00160284890312986,-1.56040635948426
1.7,0.00160054835503706,-1.8478420290561
1.71,0.00159823662687649,-2.13527768854787
1.72,0.00159591377536585,-2.42271326504574
1.73,0.00159357985468897,-2.71014868686356
1.74,0.00159123492048159,-2.99758388412031
1.75,0.00158887902653118,2.99816652039126
1.76,0.00158651222916987,2.71073198079031
1.77,0.00158413458230692,2.42329787186408
1.78,0.00158174614224214,2.13586426039852
1.79,0.00157934696410427,1.84843121221447
1.8,0.00157693710281175,1.56099879265016
1.81,0.00157451661433357,1.27356706608915
1.82,0.00157208555295244,0.986136095862187
1.83,0.0015696439746543,0.698705944873546
1.84,0.00156719193582728,0.411276675202998
1.85,0.00156472949102488,0.123848348398206
1.86,0.00156225669619628,-0.163578974922684
1.87,0.00155977360708779,-0.451005234839083
1.88,0.00155728028028197,-0.738430371945163
1.89,0.00155477677100654,-1.02585432662305
1.9,0.00155226313594324,-1.31327704154247
1.91,0.00154973943144079,-1.600698458682
1.92,0.00154720571236744,-1.88811852087517
1.93,0.00154466203635853,-2.17553717150971
1.94,0.00154210846002027,-2.4629543542439
1.95,0.00153954503961809,-2.75037001378503
1.96,0.00153697183175177,-3.03778409477185
1.97,0.00153438889337254,2.95798876472275
1.98,0.00153179628082976,2.67057800443215
1.99,0.0015291940521313,2.38316898576733
2,0.00152658226427637,2.0957617611544
2.01,0.00152396097316831,1.80835638506609
2.02,0.00152133023856471,1.52095290917754
2.03,0.00151869011701183,1.23355138627832
2.04,0.0015160406655306,0.946151868153028
2.05,0.00151338194186343,0.658754406355521
2.06,0.00151071400507528,0.371359052176675
2.07,0.00150803691247481,0.083965856903304
2.08,0.00150535072254574,-0.203425128924655
2.09,0.00150265549228758,-0.490813855041193
2.1,0.00149995128236312,-0.778200270913549
2.11,0.00149723814979129,-1.0655843269347
2.12,0.00149451615347097,-1.35296597336553
2.13,0.00149178535287958,-1.64034516082743
2.14,0.00148904580625414,-1.92772184007985
2.15,0.00148629757260512,-2.21509596238928
2.16,0.0014835407124676,-2.50246747868496
2.17,0.00148077528335751,-2.78983634031752
2.18,0.00147800134628868,-3.07720249920184
2.19,0.00147521895953613,2.91861940010848
2.2,0.00147242818521639,2.63125879166155
2.21,0.0014696290803856,2.34390102982702
2.22,0.00146682170712177,2.05654616291777
2.23,0.00146400612430974,1.76919423848228
2.24,0.00146118239389277,1.48184530380441
2.25,0.0014583505745019,1.19449940631043
2.26,0.00145551072858417,0.907156593517861
2.27,0.00145266291545956,0.619816911965315
2.28,0.00144980719684259,0.332480409327071
2.29,0.00144694363278183,0.0451471323234523
2.3,0.00144407228565693,-0.242182872268994
2.31,0.0014411932166381,-0.52950955753027
2.32,0.00143830648703049,-0.816832876992404
2.33,0.00143541215719896,-1.10415278315144
2.34,0.00143251029141993,-1.39146923047288
2.35,0.0014296009497747,-1.67878217159836
2.36,0.00142668419401291,-1.96609156029036
2.37,0.00142376008763049,-2.25339734983991
2.38,0.00142082869172924,-2.54069949410668
2.39,0.00141789007010426,-2.82799794637055
2.4,0.00141494428395985,-3.11529266004164
2.41,0.0014119913966872,2.88060171830768
2.42,0.00140903147191328,2.59331462113047
2.43,0.00140606457118337,2.30603140154148
2.44,0.00140309075861032,2.01875210647942
2.45,0.0014001100969667,1.73147678230562
2.46,0.00139712265070563,1.44420547552781
2.47,0.00139412848153707,1.15693823257471
2.48,0.0013911276549941,0.869675100352741
2.49,0.00138812023458466,0.582416125509137
2.5,0.00138510628375506,0.295161354569107
2.51,0.00138208586613976,0.00791083435970473
2.52,0.00137905904724791,-0.279335388429402
2.53,0.00137602589080559,-0.56657726691511
2.54,0.00137298646214391,-0.853814753757446
2.55,0.00136994082460052,-1.14104780231038
2.56,0.00136688904393249,-1.42827636545995
2.57,0.00136383118481937,-1.71550039596109
2.58,0.00136076731249397,-2.00271984652016
2.59,0.00135769749200436,-2.28993466975215
2.6,0.00135462178842604,-2.57714481794784
2.61,0.00135154026825771,-2.86435024414863
2.62,0.00134845299624705,3.13163440703982
2.63,0.00134536003799284,2.84443856890699
2.64,0.00134226146028743,2.55724759670399
2.65,0.0013391573281634,2.27006153825281
2.66,0.00133604770854607,1.98288044170249
2.67,0.00133293266776931,1.69570435555408
2.68,0.00132981227086042,1.40853332816504
2.69,0.00132668658680298,1.12136740835289
2.7,0.00132355567979276,0.834206644316856
2.71,0.00132041961784496,0.547051085549505
2.72,0.00131727846802603,0.259900780501357
2.73,0.00131413229760206,-0.027244221290034
2.74,0.00131098117313766,-0.314383870472345
2.75,0.00130782516246612,-0.601518117329245
2.76,0.0013046643319335,-0.88864691270263
2.77,0.0013014987504763,-1.17577020641226
2.78,0.00129832848500187,-1.46288794831532
2.79,0.00129515360400468,-1.7500000882963
2.8,0.00129197417491831,-2.03710657591634
2.81,0.00128879026586203,-2.32420736047263
2.82,0.00128560194539618,-2.61130239142758
2.83,0.00128240928073634,-2.89839161726089
2.84,0.0012792123418795,3.09771031990098
2.85,0.00127601119676432,2.81063285731872
2.86,0.0012728059140728,2.52356135389131
2.87,0.00126959656255301,2.23649586140412
2.88,0.0012663832114743,1.94943643172285
2.89,0.00126316592927773,1.66238311746334
2.9,0.00125994478490662,1.37533597101893
2.91,0.00125671984863336,1.08829504485156
2.92,0.00125349118996134,0.801260392530625
2.93,0.00125025887797072,0.514232066555256
2.94,0.00124702298127887,0.227210121170245
2.95,0.00124378357197516,-0.059805390651274
2.96,0.00124054071829916,-0.34681441448848
2.97,0.00123729449011923,-0.633816896550469
2.98,0.00123404495843282,-0.920812782064543
2.99,0.00123079219312648,-1.20780201647779
3,0.00122753626488664,-1.49478454469324
3.01,0.00122427724360232,-1.78176031142564
3.02,0.00122101519984162,-2.0687292613616
3.03,0.00121775020443314,-2.35569133885169
3.04,0.00121448232843762,-2.64264648738356
3.05,0.00121121164279114,-2.92959465102448
3.06,0.00120793821870857,3.06664953411155
3.07,0.00120466212647311,2.77971551052829
3.08,0.00120138343865259,2.49278864299705
3.09,0.00119810222537208,2.20586898854454
3.1,0.00119481855845707,1.91895660510853
3.11,0.00119153250969886,1.63205155057541
3.12,0.00118824415069138,1.34515388345749
3.13,0.00118495355371698,1.05826366250861
3.14,0.00118166079009943,0.771380946832742
3.15,0.00117836593211461,0.484505795304697
3.16,0.00117506905104108,0.197638268097817
3.17,0.0011717702201699,-0.0892215754395029
3.18,0.00116846951216536,-0.376073674665894
3.19,0.00116516699810562,-0.662917969121998
3.2,0.00116186275140771,-0.94975439803267
3.21,0.00115855684479293,-1.23658290001673
3.22,0.00115524935016867,-1.5234034134102
3.23,0.00115194034110283,-1.8102158766254
3.24,0.00114862989104623,-2.09702022700952
3.25,0.0011453180720949,-2.38381640243913
3.26,0.00114200495798143,-2.67060433974512
3.27,0.00113869062095955,-2.95738397550724
3.28,0.00113537513627813,3.03903006064564
3.29,0.00113205857619918,2.75226721871095
3.3,0.00112874101377778,2.46551286993129
3.31,0.00112542252371277,2.17876707917366
3.32,0.00112210317900421,1.89202991141834
3.33,0.00111878305474854,1.60530143186508
3.34,0.00111546222330691,1.31858170657718
3.35,0.00111214075960512,1.03187080156382
3.36,0.00110881873773489,0.745168783367778
3.37,0.00110549623187185,0.458475718894724
3.38,0.00110217331621706,0.171791675298633
3.39,0.00109885006594441,-0.114883279779886
3.4,0.00109552655456373,-0.401549078291132
3.41,0.00109220285699084,-0.688205651966152
3.42,0.0010888790483769,-0.974852931767855
3.43,0.00108555520310497,-1.26149084868241
3.44,0.00108223139667743,-1.54811933329064
3.45,0.0010789077030308,-1.83473831559164
3.46,0.00107558419865282,-2.12134772496336
3.47,0.00107226095777002,-2.40794749101247
3.48,0.00106893805580411,-2.69453754258264
3.49,0.00106561556873763,-2.98111780810928
3.5,0.00106229357096391,3.01549709156356
3.51,0.00105897213851004,2.7289366143342
3.52,0.00105565134738433,2.44238614010297
3.53,0.00105233127313344,2.15584574197505
3.54,0.00104901199183996,1.86931549339382
3.55,0.00104569357826569,1.58279546858343
3.56,0.00104237610963386,1.29628574159388
3.57,0.00103905966165075,1.00978638728102
3.58,0.00103574431052373,0.72329748091935
3.59,0.00103243013240016,0.436819097810522
3.6,0.00102911720405356,0.150351314184275
3.61,0.00102580560057256,-0.136105793643177
3.62,0.00102249540032135,-0.422552148789968
3.63,0.00101918667877437,-0.708987674147583
3.64,0.00101587951284404,-0.995412292067242
3.65,0.00101257397939329,-1.28182592433699
3.66,0.00100927015544691,-1.56822849265146
3.67,0.00100596811712919,-1.85461991799525
3.68,0.00100266794245714,-2.14100012118729
3.69,0.000999369707897591,-2.42736902235997
3.7,0.000996073490970201,-2.71372654139104
3.71,0.000992779368865718,-3.00007259784637
3.72,0.000989487418740601,2.99677819660442
3.73,0.000986197718120654,2.71045530884877
3.74,0.00098291034458712,2.42414412798153
3.75,0.000979625375657348,2.13784473614974
3.76,0.000976342889000387,1.85155721608174
3.77,0.00097306296228862,1.56528165073412
3.78,0.000969785673392406,1.27901812362995
3.79,0.000966511100190185,0.992766718583918
3.8,0.000963239320646365,0.706527520009115
3.81,0.000959970412726841,0.420300612595368
3.82,0.000956704454631484,0.134086081228838
3.83,0.00095344152447042,-0.152115988337984
3.84,0.000950181700607866,-0.438305510398768
3.85,0.00094692506113523,-0.724482398515101
3.86,0.000943671684769342,-1.01064656605429
3.87,0.000940421649821686,-1.29679792578498
3.88,0.000937175034715682,-1.58293639034189
3.89,0.000933931918258345,-1.86906187179274
3.9,0.000930692379099998,-2.1551742818932
3.91,0.000927456495825358,-2.4412735319059
3.92,0.00092422434738001,-2.72735953292395
3.93,0.000920996012648274,-3.01343219545881
3.94,0.000917771570533083,2.98369387739964
3.95,0.00091455110002854,2.69764816157906
3.96,0.000911334680188427,2.41161605456228
3.97,0.000908122390239034,2.12559764740698
3.98,0.000904914309299889,1.83959303127557
3.99,0.000901710516645213,1.55360229779755
4,0.000898511091609518,1.26762553879047
4.01,0.000895316113503028,0.981662846646285
4.02,0.000892125661756084,0.695714313741106
4.03,0.000888939815962698,0.409780033190302
4.04,0.00088575865557369,0.123860098251085
4.05,0.000882582260211039,-0.162045397675862
4.06,0.000879410709549617,-0.447936360688393
4.07,0.000876244083227052,-0.733812696651211
4.08,0.000873082461002483,-1.01967431094415
4.09,0.000869925922727103,-1.3055211091266
4.1,0.000866774548192043,-1.59135299595675
4.11,0.000863628417266532,-1.87716987631804
4.12,0.000860487609964435,-2.16297165456755
4.13,0.000857352206294527,-2.44875823509589
4.14,0.000854222286206259,-2.73452952168051
4.15,0.000851097929715316,-3.0202854182508
4.16,0.000847979216996552,2.97715947888905
4.17,0.000844866228232377,2.69143465212929
4.18,0.000841759043526215,2.40572550529212
4.19,0.000838657743027046,2.12003213560922
4.2,0.000835562407010546,1.83435464018889
4.21,0.000832473115884558,1.54869311649912
4.22,0.000829389949760381,1.26304766197715
4.23,0.000826312988994684,0.977418374418089
4.24,0.000823242314010678,0.691805351384239
4.25,0.000820178004996752,0.406208690961979
4.26,0.000817120142538488,0.120628491034573
4.27,0.000814068807029793,-0.164935150367212
4.28,0.000811024078705017,-0.450482134906411
4.29,0.000807986038140424,-0.736012364683493
4.3,0.000804954765657411,-1.02152574144878
4.31,0.000801930341892058,-1.30702216692515
4.32,0.000798912847084855,-1.59250154280541
4.33,0.00079590236172809,-1.8779637711123
4.34,0.000792898966303317,-2.1634087534357
4.35,0.000789902741302113,-2.44883639195295
4.36,0.000786913767115343,-2.73424658854185
4.37,0.000783932124106264,-3.01963924519078
4.38,0.000780957892694355,2.97817104303041
4.39,0.000777991153373028,2.69281375934637
4.4,0.000775031986462508,2.40747430844268
4.41,0.000772080472308263,2.12215278771003
4.42,0.000769136691252631,1.8368492943094
4.43,0.000766200723514111,1.55156392515156
4.44,0.000763272649346613,1.26629677675361
4.45,0.000760352549089859,0.981047945531204
4.46,0.000757440502889586,0.695817527479952
4.47,0.000754536590759614,0.410605618585945
4.48,0.000751640892965285,0.125412313995
4.49,0.000748753489325835,-0.159762291187544
4.5,0.000745874459925721,-0.444918102333409
4.51,0.000743003884524637,-0.730055025393761
4.52,0.000740141843178796,-1.01517296651622
4.53,0.000737288415447334,-1.30027183247669
4.54,0.000734443681127816,-1.58535153069008
4.55,0.000731607719851455,-1.87041196898206
4.56,0.000728780610890172,-2.15545305570419
4.57,0.000725962433844136,-2.44047470000614
4.58,0.000723153267978378,-2.72547681166325
4.59,0.000720353192478139,-3.01045930087333
4.6,0.000717562286493591,2.98776322830306
4.61,0.000714780628894903,2.70282024966114
4.62,0.000712008298568197,2.41789715780284
4.63,0.000709245374272226,2.13299403933586
4.64,0.000706491934510788,1.84811097965927
4.65,0.000703748057876068,1.56324806378356
4.66,0.000701013822489312,1.27840537543801
4.67,0.000698289306526099,0.993582997663584
4.68,0.000695574587961737,0.708781012037731
4.69,0.000692869744597593,0.423999499573663
4.7,0.000690174854058671,0.139238539985333
4.71,0.00068748999373952,-0.145501788274001
4.72,0.000684815240905499,-0.430221407794095
4.73,0.000682150672658604,-0.714920242298273
4.74,0.000679496365598204,-0.999598216982996
4.75,0.000676852396621795,-1.28425525832104
4.76,0.000674218841820255,-1.56889129400997
4.77,0.00067159577753042,-1.85350625314352
4.78,0.000668983279517292,-2.13810006657097
4.79,0.000666381423479184,-2.42267266605954
4.8,0.000663790284789894,-2.70722398563769
4.81,0.000661209938566244,-2.99175396024983
4.82,0.000658640459552852,3.00692278018635
4.83,0.000656081922368714,2.72243568273115
4.84,0.000653534401127126,2.43797011435834
4.85,0.000650997969873909,2.15352613294307
4.86,0.000648472702006922,1.86910379440145
4.87,0.000645958670835717,1.5847031528522
4.88,0.000643455949368057,1.30032426053569
4.89,0.00064096461001918,1.015967167815
4.9,0.000638484724950242,0.731631922518433
4.91,0.000636016366003092,0.447318570692335
4.92,0.000633559604649308,0.163027156323315
4.93,0.000631114511725149,-0.121242278902114
4.94,0.000628681157916764,-0.40548969583275
4.95,0.000626259613245435,-0.689715057334294
4.96,0.000623849947514066,-0.973918328816198
4.97,0.000621452229924161,-1.25809947812671
4.98,0.000619066529254844,-1.54225847551174
4.99,0.000616692913843031,-1.82639529388981
5,0.000614331451420993,-2.11050990880756
5.01,0.000611982209347976,-2.39460229847578
5.02,0.000609645254241113,-2.67867244379709
5.03,0.000607320652451263,-2.96272032833633
5.04,0.000605008469545216,3.03643936841658
5.05,0.000602708770710566,2.75243604259503
5.06,0.000600421620415329,2.46845500907139
5.07,0.00059814708264935,2.18449627213584
5.08,0.000595885220506417,1.90055983343226
5.09,0.000593636096984855,1.61664569129073
5.1,0.000591399773798676,1.33275384063443
5.11,0.000589176312501809,1.04888427354874
5.12,0.000586965773725321,0.765036978255652
5.13,0.000584768217407847,0.481211940202788
5.14,0.000582583702995256,0.197409140784035
5.15,0.000580412288807127,-0.0863714414195562
5.16,0.000578254032854133,-0.370129831986775
5.17,0.000576108992114094,-0.653866059835937
5.18,0.00057397722294195,-0.937580157471372
5.19,0.000571858780583164,-1.22127216112579
5.2,0.000569753719896482,-1.50494211110298
5.21,0.000567662094677196,-1.78859005117519
5.22,0.000565583957928993,-2.07221602891073
5.23,0.000563519361684216,-2.35582009621852
5.24,0.000561468357173221,-2.63940230871158
5.25,0.000559430994743592,-2.92296272612365
5.26,0.000557407323873385,3.07668389505975
5.27,0.000555397392881654,2.79316687258117
5.28,0.000553401249281257,2.50967144152989
5.29,0.00055141893968765,2.22619752555891
5.3,0.000549450509629791,1.94274504431547
5.31,0.000547496003525582,1.65931391284813
5.32,0.000545555464828151,1.3759040420824
5.33,0.000543628935975722,1.09251533830638
5.34,0.000541716458450361,0.809147703742395
5.35,0.000539818072286965,0.525801035831382
5.36,0.000537933816731864,0.242475227698864
5.37,0.000536063729799796,-0.0408298320661642
5.38,0.00053420784843144,-0.324114259541915
5.39,0.00053236620806342,-0.607378175201152
5.4,0.000530538843443727,-0.890621704303457
5.41,0.000528725787866552,-1.17384497663903
5.42,0.000526927073258567,-1.4570481267525
5.43,0.000525142730594494,-1.74023129371974
5.44,0.000523372789372079,-2.02339462145136
5.45,0.000521617277772733,-2.30653825850872
5.46,0.000519876222958472,-2.58966235811068
5.47,0.000518149650630559,-2.87276707833324
5.48,0.000516437584954889,3.12733272516071
5.49,0.000514740049069619,2.84426627066063
5.5,0.000513057064489225,2.56121869288856
5.51,0.000511388651531714,2.27818981476352
5.52,0.000509734828884141,1.995179454804
5.53,0.000508095614071201,1.71218742618743
5.54,0.00050647102295071,1.42921353784936
5.55,0.00050486107013027,1.14625759366622
5.56,0.000503265768475346,0.863319393115547
5.57,0.000501685129772462,0.580398730730954
5.58,0.000500119163850753,0.29749539616586
5.59,0.000498567879326456,0.0146091752055282
5.6,0.00049703128311011,-0.268260151908434
5.61,0.000495509380648595,-0.55111280884948
5.62,0.000494002175927822,-0.833949024247843
5.63,0.000492509671124186,-1.11676903099261
5.64,0.000491031866999673,-1.39957306664309
5.65,0.000489568762551742,-1.68236137323548
5.66,0.000488120355430808,-1.96513419711963
5.67,0.000486686641395233,-2.24789178879899
5.68,0.000485267614737275,-2.53063440325036
5.69,0.000483863267902322,-2.81336229985449
5.7,0.000482473591815318,-3.09607574201145
5.71,0.000481098575856959,2.90441031010032
5.72,0.000479738207590416,2.62172497039816
5.73,0.000478392472732072,2.33905327058549
5.74,0.000477061355519142,2.05639493123425
5.75,0.000475744838459257,1.77374966919726
5.76,0.000474442902299419,1.49111719726104
5.77,0.000473155526095816,1.20849722486347
5.78,0.000471882687138401,0.925889457467134
5.79,0.000470624361052778,0.643293597349375
5.8,0.000469380521763683,0.360709343425331
5.81,0.000468151141320888,0.0781363913221423
5.82,0.000466936190127017,-0.204425566926508
5.83,0.000465735636853308,-0.486976842152416
5.84,0.000464549448362527,-0.769517748193233
5.85,0.000463377589863776,-1.05204860162855
5.86,0.000462220024789654,-1.33456972228372
5.87,0.000461076714788448,-1.61708143212952
5.88,0.000459947619838099,-1.89958405634733
5.89,0.000458832698016026,-2.18207792191206
5.9,0.000457731905905321,-2.46456335856693
5.91,0.000456645198136897,-2.74704069838113
5.92,0.000455572527911076,-3.0295102749555
5.93,0.000454513846291549,2.97121288276251
5.94,0.000453469102820822,2.68875782260968
5.95,0.000452438245539933,2.40630951249104
5.96,0.000451421220446813,2.123867610907
5.97,0.00045041797202762,1.84143177543611
5.98,0.000449428443055945,1.55900166243384
5.99,0.000448452574664826,1.27657692658097
6,0.000447490306123404,0.994157221696574
